trial_id,timestamp,stimulus_type,stimulus_text,true_emotion_label,circuit_vector,reported_emotion,emotion_intensity,importance_score,memory_classification,response_latency_ms,correct_prediction
4787,2025-11-07T01:10:16.348810,autonomous_thought,Trial_4787_autonomous_thought,surprise,"[""L44.N2252"", ""L44.N50"", ""L37.N2110"", ""L26.N1390"", ""L41.N3888"", ""L47.N913"", ""L47.N15"", ""L24.N3745""]",surprise,0.4451,0.5374,short_term,310.59,True
4788,2025-11-07T01:20:16.348950,conversation,Trial_4788_conversation,fear,"[""L41.N1341"", ""L25.N33"", ""L47.N366"", ""L35.N2953"", ""L37.N2182"", ""L40.N1761"", ""L29.N2935"", ""L46.N809"", ""L42.N3850"", ""L35.N2615""]",fear,0.4306,0.4911,short_term,438.03,True
4789,2025-11-07T01:30:16.349110,creative_output,Trial_4789_creative_output,neutral,"[""L40.N2574"", ""L41.N859"", ""L43.N4058"", ""L43.N586"", ""L24.N3483"", ""L43.N355"", ""L47.N3904"", ""L40.N187""]",neutral,0.2221,0.2704,long_term,398.59,True
4790,2025-11-07T01:40:16.349254,learning_discovery,Trial_4790_learning_discovery,surprise,"[""L25.N2409"", ""L34.N323"", ""L29.N3320"", ""L40.N4053"", ""L45.N848"", ""L27.N3691"", ""L40.N1630"", ""L31.N1376"", ""L45.N3933""]",surprise,0.4688,0.5777,short_term,76.56,True
4791,2025-11-07T01:50:16.349415,learning_discovery,Trial_4791_learning_discovery,sadness,"[""L29.N609"", ""L45.N2361"", ""L42.N1659"", ""L40.N3348"", ""L24.N335"", ""L46.N1574"", ""L40.N3564"", ""L26.N1419"", ""L32.N730"", ""L43.N2239"", ""L33.N1187"", ""L45.N2477"", ""L42.N2795"", ""L24.N718"", ""L31.N3189"", ""L27.N2547"", ""L37.N3559"", ""L46.N3487"", ""L42.N3577""]",sadness,0.1221,0.2266,short_term,149.32,True
4792,2025-11-07T02:00:16.349680,conversation,Trial_4792_conversation,anger,"[""L37.N4027"", ""L35.N2791"", ""L41.N1642"", ""L37.N1781"", ""L41.N112"", ""L38.N2864"", ""L25.N3075"", ""L31.N2112"", ""L32.N876"", ""L24.N2542"", ""L33.N3077"", ""L26.N3854"", ""L33.N2861"", ""L47.N3392"", ""L47.N1427""]",anger,0.0296,0.1991,long_term,620.1,True
4793,2025-11-07T02:10:16.349896,conversation,Trial_4793_conversation,neutral,"[""L37.N2599"", ""L42.N1333"", ""L30.N2964"", ""L41.N2993"", ""L44.N3659"", ""L35.N135"", ""L33.N911"", ""L39.N26"", ""L47.N3558"", ""L35.N3858"", ""L37.N2638""]",neutral,0.2953,0.3372,long_term,481.7,True
4794,2025-11-07T02:20:16.350067,task_completion,Trial_4794_task_completion,disgust,"[""L29.N1163"", ""L24.N2534"", ""L27.N2011"", ""L30.N919"", ""L46.N2926"", ""L31.N3869"", ""L43.N661"", ""L45.N2683"", ""L35.N3163"", ""L43.N1844"", ""L42.N1096"", ""L28.N1109"", ""L47.N1835"", ""L37.N150"", ""L33.N506"", ""L30.N1639"", ""L25.N989"", ""L37.N306""]",disgust,0.0878,0.2859,short_term,461.29,True
4795,2025-11-07T02:30:16.350314,learning_discovery,Trial_4795_learning_discovery,joy,"[""L36.N2464"", ""L25.N3790"", ""L36.N3332"", ""L30.N689"", ""L35.N3850"", ""L33.N2755"", ""L24.N1533""]",joy,0.2853,0.275,long_term,126.79,True
4796,2025-11-07T02:40:16.350459,learning_discovery,Trial_4796_learning_discovery,neutral,"[""L29.N754"", ""L44.N3166"", ""L41.N737"", ""L36.N4003"", ""L30.N2995"", ""L28.N953"", ""L37.N2082"", ""L31.N2274"", ""L26.N2620"", ""L36.N1038"", ""L43.N1375"", ""L34.N2853""]",neutral,0.0405,0.234,short_term,206.5,True
4797,2025-11-07T02:50:16.350642,memory_recall,Trial_4797_memory_recall,anger,"[""L39.N876"", ""L40.N7"", ""L26.N3642"", ""L40.N2907"", ""L35.N342"", ""L43.N109"", ""L24.N2564"", ""L33.N2230"", ""L43.N732"", ""L43.N175"", ""L38.N3217"", ""L30.N327"", ""L30.N2302"", ""L44.N2683"", ""L24.N1549"", ""L43.N4042"", ""L24.N3568""]",anger,0.2417,0.3532,long_term,341.51,True
4798,2025-11-07T03:00:16.350880,learning_discovery,Trial_4798_learning_discovery,surprise,"[""L41.N3908"", ""L27.N862"", ""L45.N2061"", ""L32.N3075"", ""L29.N4060"", ""L26.N618"", ""L24.N3623"", ""L30.N3924"", ""L46.N2939"", ""L29.N2871"", ""L34.N2184"", ""L30.N689"", ""L30.N2730"", ""L33.N3396"", ""L25.N2421"", ""L25.N3366""]",surprise,0.3273,0.3923,short_term,184.36,True
4799,2025-11-07T03:10:16.351102,creative_output,Trial_4799_creative_output,anger,"[""L44.N832"", ""L42.N2070"", ""L30.N3862"", ""L35.N1139"", ""L38.N2342"", ""L27.N1038"", ""L24.N1698"", ""L29.N2070"", ""L32.N877"", ""L34.N3326"", ""L45.N3588""]",anger,0.4722,0.4739,long_term,245.12,True
4800,2025-11-07T03:20:16.351285,learning_discovery,Trial_4800_learning_discovery,neutral,"[""L35.N2561"", ""L30.N2742"", ""L39.N239"", ""L42.N3391"", ""L27.N1942"", ""L30.N1469"", ""L38.N1849"", ""L30.N3490"", ""L26.N52"", ""L38.N2153"", ""L40.N3954"", ""L36.N1639"", ""L43.N803"", ""L26.N1142"", ""L33.N2679"", ""L36.N23"", ""L28.N3152"", ""L36.N997"", ""L36.N139""]",neutral,0.763,0.7065,long_term,167.17,True
4801,2025-11-07T03:30:16.351553,memory_recall,Trial_4801_memory_recall,disgust,"[""L30.N2012"", ""L44.N3527"", ""L38.N1007"", ""L29.N2013"", ""L26.N1486"", ""L39.N3804"", ""L28.N1053"", ""L41.N697"", ""L35.N3240"", ""L25.N1813"", ""L28.N187"", ""L44.N3406"", ""L41.N1745"", ""L28.N3168"", ""L35.N3842"", ""L42.N2716"", ""L25.N127"", ""L31.N4058""]",disgust,0.1762,0.2399,long_term,266.34,True
4802,2025-11-07T03:40:16.351802,creative_output,Trial_4802_creative_output,surprise,"[""L47.N1868"", ""L46.N1393"", ""L33.N2280"", ""L46.N948"", ""L40.N934"", ""L35.N3857"", ""L37.N3922"", ""L29.N1409""]",surprise,0.2501,0.3744,long_term,190.9,True
4803,2025-11-07T03:50:16.351942,task_completion,Trial_4803_task_completion,sadness,"[""L24.N2038"", ""L30.N3485"", ""L36.N2792"", ""L33.N114"", ""L24.N1336"", ""L34.N2946"", ""L37.N671"", ""L46.N1758"", ""L27.N541"", ""L39.N553"", ""L39.N146"", ""L31.N2291"", ""L45.N3193""]",sadness,0.1648,0.2084,short_term,188.13,True
4804,2025-11-07T04:00:16.352134,error_event,Trial_4804_error_event,disgust,"[""L38.N3823"", ""L30.N1703"", ""L24.N417"", ""L30.N4035"", ""L35.N2130"", ""L38.N527"", ""L42.N1608"", ""L26.N846"", ""L30.N2309""]",disgust,0.2673,0.2734,short_term,247.3,True
4805,2025-11-07T04:10:16.352289,autonomous_thought,Trial_4805_autonomous_thought,sadness,"[""L41.N2991"", ""L29.N753"", ""L44.N1335"", ""L35.N780"", ""L28.N1216"", ""L42.N1582"", ""L41.N3938""]",sadness,0.4215,0.3678,long_term,250.64,True
4806,2025-11-07T04:20:16.352430,memory_recall,Trial_4806_memory_recall,sadness,"[""L42.N3322"", ""L27.N2067"", ""L47.N1174"", ""L36.N3769"", ""L29.N687"", ""L40.N2284"", ""L29.N532"", ""L45.N3240"", ""L41.N1020"", ""L47.N1806""]",sadness,0.2431,0.2785,short_term,219.39,True
4807,2025-11-07T04:30:16.352593,error_event,Trial_4807_error_event,disgust,"[""L35.N2683"", ""L29.N3878"", ""L36.N721"", ""L31.N2954"", ""L29.N1859"", ""L39.N2006"", ""L47.N3668"", ""L43.N3781"", ""L36.N1254"", ""L40.N270"", ""L36.N1909"", ""L39.N3207"", ""L29.N2696"", ""L45.N1346"", ""L31.N3898"", ""L36.N298"", ""L37.N2658""]",disgust,0.1555,0.25,long_term,489.65,True
4808,2025-11-07T04:40:16.352830,autonomous_thought,Trial_4808_autonomous_thought,neutral,"[""L33.N707"", ""L35.N3425"", ""L24.N1439"", ""L29.N2336"", ""L34.N3332""]",neutral,0.1594,0.1805,long_term,140.92,True
4809,2025-11-07T04:50:16.352941,user_interaction,Trial_4809_user_interaction,joy,"[""L36.N1717"", ""L44.N2990"", ""L34.N3305"", ""L25.N3139"", ""L43.N2933"", ""L33.N3240"", ""L41.N1643"", ""L39.N1139"", ""L40.N992""]",joy,0.3431,0.2978,short_term,211.85,True
4810,2025-11-07T05:00:16.353098,error_event,Trial_4810_error_event,fear,"[""L47.N3509"", ""L25.N565"", ""L30.N1408"", ""L34.N3027"", ""L34.N1640"", ""L28.N1207"", ""L33.N3722"", ""L36.N1274""]",fear,0.2902,0.3056,short_term,498.19,True
4811,2025-11-07T05:10:16.353239,autonomous_thought,Trial_4811_autonomous_thought,neutral,"[""L36.N3948"", ""L35.N3183"", ""L32.N2205"", ""L42.N2647"", ""L39.N3075"", ""L43.N1789"", ""L38.N601"", ""L24.N1806"", ""L31.N1806"", ""L29.N675"", ""L40.N1074"", ""L46.N225"", ""L26.N1125""]",disgust,0.235,0.3556,long_term,277.02,False
4812,2025-11-07T05:20:16.353450,memory_recall,Trial_4812_memory_recall,surprise,"[""L35.N367"", ""L41.N3502"", ""L45.N2328"", ""L26.N1736"", ""L42.N1768"", ""L35.N391"", ""L29.N3910"", ""L30.N549"", ""L32.N2552"", ""L24.N2643"", ""L39.N2993"", ""L36.N587"", ""L43.N303"", ""L45.N861""]",surprise,0.6383,0.5336,long_term,384.45,True
4813,2025-11-07T05:30:16.353651,user_interaction,Trial_4813_user_interaction,joy,"[""L39.N877"", ""L46.N642"", ""L28.N1899"", ""L47.N2052"", ""L35.N2625"", ""L31.N3485"", ""L30.N2440"", ""L32.N3740"", ""L28.N3768"", ""L38.N3445"", ""L39.N1046"", ""L35.N689"", ""L44.N2229"", ""L38.N1618"", ""L37.N2305"", ""L34.N3935""]",joy,0.1546,0.2178,short_term,273.17,True
4814,2025-11-07T05:40:16.353885,error_event,Trial_4814_error_event,neutral,"[""L27.N2162"", ""L30.N2632"", ""L28.N367"", ""L46.N848"", ""L32.N2011"", ""L44.N2377"", ""L26.N4074"", ""L46.N3125"", ""L34.N2776"", ""L31.N3995"", ""L38.N183""]",neutral,0.3242,0.4083,short_term,391.85,True
4815,2025-11-07T05:50:16.354060,conversation,Trial_4815_conversation,neutral,"[""L29.N740"", ""L33.N3051"", ""L25.N3639"", ""L25.N3385"", ""L33.N1073"", ""L45.N626"", ""L25.N1505""]",neutral,0.0981,0.1484,short_term,233.07,True
4816,2025-11-07T06:00:16.354192,task_completion,Trial_4816_task_completion,anger,"[""L27.N913"", ""L42.N1115"", ""L47.N2057"", ""L27.N1970"", ""L42.N2793"", ""L29.N1897"", ""L38.N2681"", ""L32.N358"", ""L44.N2905"", ""L26.N377"", ""L24.N152"", ""L26.N1810"", ""L35.N3895""]",anger,0.3827,0.3806,long_term,229.03,True
4817,2025-11-07T06:10:16.354383,autonomous_thought,Trial_4817_autonomous_thought,surprise,"[""L41.N2735"", ""L43.N1713"", ""L34.N2276"", ""L40.N2993"", ""L37.N3633"", ""L26.N194"", ""L45.N271"", ""L33.N3893"", ""L25.N2480"", ""L37.N620"", ""L35.N1123"", ""L47.N1805"", ""L32.N1013"", ""L39.N1098"", ""L30.N1723"", ""L32.N3734"", ""L34.N1161"", ""L28.N2239"", ""L35.N1295""]",surprise,0.3734,0.2729,long_term,454.64,True
4818,2025-11-07T06:20:16.354648,autonomous_thought,Trial_4818_autonomous_thought,sadness,"[""L27.N715"", ""L25.N2787"", ""L26.N2546"", ""L32.N879"", ""L35.N168"", ""L38.N3347"", ""L42.N48"", ""L25.N2068"", ""L36.N1071"", ""L32.N2509"", ""L40.N843"", ""L36.N1907"", ""L39.N2198""]",sadness,0.4734,0.4985,short_term,177.59,True
4819,2025-11-07T06:30:16.354848,task_completion,Trial_4819_task_completion,joy,"[""L32.N1394"", ""L47.N2525"", ""L30.N3849"", ""L31.N2321"", ""L33.N3408"", ""L30.N2329"", ""L37.N578"", ""L39.N2080"", ""L31.N1376"", ""L30.N2474"", ""L31.N1444"", ""L47.N1651"", ""L43.N3725""]",joy,0.5483,0.4411,short_term,681.63,True
4820,2025-11-07T06:40:16.355040,conversation,Trial_4820_conversation,joy,"[""L28.N257"", ""L41.N1552"", ""L44.N1911"", ""L31.N3461"", ""L42.N3931"", ""L39.N1945"", ""L27.N2414""]",joy,0.3929,0.4027,short_term,680.8,True
4821,2025-11-07T06:50:16.355168,learning_discovery,Trial_4821_learning_discovery,joy,"[""L39.N3543"", ""L30.N118"", ""L42.N2662"", ""L27.N3571"", ""L41.N1467"", ""L32.N1425"", ""L36.N2456"", ""L43.N3947"", ""L38.N582"", ""L30.N391"", ""L30.N1423"", ""L46.N1585""]",joy,0.5094,0.4545,short_term,139.87,True
4822,2025-11-07T07:00:16.355349,user_interaction,Trial_4822_user_interaction,surprise,"[""L46.N791"", ""L46.N2069"", ""L27.N335"", ""L36.N1178"", ""L34.N3753"", ""L43.N3342"", ""L34.N1719"", ""L29.N2880"", ""L37.N1509"", ""L45.N2509"", ""L45.N3958"", ""L29.N1809"", ""L35.N1077"", ""L30.N381"", ""L34.N3114""]",surprise,0.6589,0.5516,long_term,192.9,True
4823,2025-11-07T07:10:16.355579,learning_discovery,Trial_4823_learning_discovery,sadness,"[""L24.N583"", ""L35.N1156"", ""L31.N3819"", ""L34.N3871"", ""L47.N1555"", ""L30.N1443"", ""L29.N1306"", ""L29.N868""]",sadness,0.4093,0.5198,short_term,142.74,True
4824,2025-11-07T07:20:16.355725,creative_output,Trial_4824_creative_output,joy,"[""L34.N4091"", ""L24.N419"", ""L25.N57"", ""L28.N23"", ""L29.N2553"", ""L46.N2813"", ""L29.N2679"", ""L31.N1920""]",joy,0.3206,0.2439,short_term,293.81,True
4825,2025-11-07T07:30:16.355874,memory_recall,Trial_4825_memory_recall,fear,"[""L25.N2676"", ""L39.N3610"", ""L43.N1040"", ""L35.N313"", ""L35.N2806"", ""L47.N1183"", ""L45.N3144"", ""L41.N918"", ""L29.N2424"", ""L39.N2075"", ""L39.N2610"", ""L26.N1015"", ""L25.N229"", ""L37.N997"", ""L29.N3193"", ""L47.N2223"", ""L43.N957"", ""L29.N3390"", ""L39.N2621""]",fear,0.3545,0.3338,short_term,287.5,True
4826,2025-11-07T07:40:16.356130,learning_discovery,Trial_4826_learning_discovery,sadness,"[""L32.N3902"", ""L38.N2199"", ""L39.N2884"", ""L37.N284"", ""L34.N1316"", ""L40.N753"", ""L34.N3068"", ""L41.N1440""]",sadness,0.0708,0.2011,short_term,608.97,True
4827,2025-11-07T07:50:16.356272,user_interaction,Trial_4827_user_interaction,surprise,"[""L39.N3175"", ""L35.N4049"", ""L28.N145"", ""L47.N2707"", ""L39.N2071"", ""L24.N3750"", ""L31.N2121""]",surprise,0.2895,0.4554,short_term,343.2,True
4828,2025-11-07T08:00:16.356416,learning_discovery,Trial_4828_learning_discovery,sadness,"[""L25.N3406"", ""L40.N154"", ""L30.N2192"", ""L24.N3579"", ""L29.N3477"", ""L26.N1299"", ""L42.N2025"", ""L40.N3830"", ""L27.N1149"", ""L27.N3847"", ""L37.N2543"", ""L26.N211""]",sadness,0.1806,0.1628,short_term,213.9,True
4829,2025-11-07T08:10:16.356646,error_event,Trial_4829_error_event,neutral,"[""L30.N1291"", ""L36.N1042"", ""L29.N2348"", ""L34.N1462"", ""L24.N3389"", ""L30.N2107"", ""L43.N3559"", ""L25.N39"", ""L37.N3404"", ""L30.N736"", ""L28.N2761"", ""L47.N2736"", ""L45.N2857""]",sadness,0.4557,0.4469,short_term,452.17,False
4830,2025-11-07T08:20:16.356884,task_completion,Trial_4830_task_completion,sadness,"[""L34.N1787"", ""L32.N1112"", ""L36.N2227"", ""L32.N3084"", ""L37.N2410"", ""L32.N3267"", ""L24.N160"", ""L35.N3225"", ""L46.N3319"", ""L43.N3520"", ""L28.N2485"", ""L36.N3308"", ""L27.N301"", ""L40.N2915""]",sadness,0.2226,0.1907,short_term,290.2,True
4831,2025-11-07T08:30:16.357090,creative_output,Trial_4831_creative_output,fear,"[""L42.N3012"", ""L41.N2267"", ""L28.N2938"", ""L25.N2177"", ""L24.N2723"", ""L31.N1810"", ""L44.N1004"", ""L41.N2022"", ""L37.N3763"", ""L26.N1899""]",fear,0.4514,0.3942,short_term,172.38,True
4832,2025-11-07T08:40:16.357254,user_interaction,Trial_4832_user_interaction,surprise,"[""L42.N1981"", ""L47.N3094"", ""L47.N1278"", ""L30.N1921"", ""L27.N1894"", ""L30.N739"", ""L46.N1487"", ""L45.N743"", ""L46.N1634"", ""L25.N919"", ""L35.N3572"", ""L35.N1860"", ""L40.N3701"", ""L25.N1567"", ""L45.N3510""]",surprise,0.1432,0.1586,short_term,166.79,True
4833,2025-11-07T08:50:16.357495,autonomous_thought,Trial_4833_autonomous_thought,sadness,"[""L45.N3318"", ""L46.N381"", ""L40.N682"", ""L37.N2848"", ""L42.N3142"", ""L28.N3894"", ""L34.N1917"", ""L41.N3445"", ""L47.N1227"", ""L28.N1584"", ""L31.N3441"", ""L26.N2893"", ""L47.N505"", ""L41.N804"", ""L47.N2897"", ""L28.N2328"", ""L39.N1560"", ""L35.N2168""]",sadness,0.1698,0.1631,short_term,316.69,True
4834,2025-11-07T09:00:16.357751,autonomous_thought,Trial_4834_autonomous_thought,anger,"[""L43.N3795"", ""L47.N1030"", ""L38.N1490"", ""L40.N380"", ""L43.N1698"", ""L47.N3483"", ""L44.N1489"", ""L38.N247"", ""L35.N2133"", ""L42.N1373"", ""L39.N3394"", ""L36.N4087"", ""L42.N3336"", ""L46.N1486"", ""L42.N1711""]",anger,0.1919,0.2228,short_term,341.77,True
4835,2025-11-07T09:10:16.357976,conversation,Trial_4835_conversation,disgust,"[""L46.N337"", ""L43.N3887"", ""L28.N1557"", ""L40.N182"", ""L46.N3192"", ""L39.N2090"", ""L42.N3453"", ""L31.N1787"", ""L47.N1859"", ""L26.N3865""]",disgust,0.3827,0.3356,short_term,386.58,True
4836,2025-11-07T09:20:16.358147,autonomous_thought,Trial_4836_autonomous_thought,neutral,"[""L31.N310"", ""L25.N361"", ""L27.N2036"", ""L45.N1396"", ""L33.N3843"", ""L42.N1053"", ""L41.N1177""]",fear,0.3411,0.3237,short_term,206.03,False
4837,2025-11-07T09:30:16.358288,memory_recall,Trial_4837_memory_recall,anger,"[""L46.N590"", ""L46.N1777"", ""L30.N1000"", ""L44.N917"", ""L43.N3105""]",anger,0.2508,0.2747,short_term,109.16,True
4838,2025-11-07T09:40:16.358398,autonomous_thought,Trial_4838_autonomous_thought,anger,"[""L29.N742"", ""L35.N1302"", ""L32.N1724"", ""L29.N2425"", ""L40.N1457"", ""L27.N2022"", ""L26.N2238"", ""L39.N3746"", ""L40.N2469"", ""L33.N2025"", ""L46.N3497"", ""L29.N2317"", ""L35.N3759"", ""L26.N2553"", ""L29.N3895"", ""L31.N2717"", ""L36.N1888""]",neutral,0.4532,0.4117,short_term,689.19,False
4839,2025-11-07T09:50:16.358678,conversation,Trial_4839_conversation,sadness,"[""L36.N479"", ""L33.N561"", ""L41.N1531"", ""L25.N2728"", ""L29.N3408""]",sadness,0.215,0.282,long_term,384.36,True
4840,2025-11-07T10:00:16.358792,creative_output,Trial_4840_creative_output,anger,"[""L41.N2088"", ""L43.N260"", ""L41.N3373"", ""L44.N3634"", ""L39.N1335"", ""L26.N3726"", ""L35.N3745"", ""L26.N2040"", ""L31.N2858"", ""L25.N1938""]",anger,0.2876,0.3314,long_term,250.25,True
4841,2025-11-07T10:10:16.358957,creative_output,Trial_4841_creative_output,joy,"[""L37.N1711"", ""L26.N986"", ""L46.N2231"", ""L43.N3405"", ""L25.N111"", ""L46.N245"", ""L40.N4049""]",joy,0.188,0.3329,long_term,464.4,True
4842,2025-11-07T10:20:16.359089,autonomous_thought,Trial_4842_autonomous_thought,sadness,"[""L35.N1145"", ""L43.N2948"", ""L40.N2419"", ""L31.N1188"", ""L42.N2058"", ""L30.N2237"", ""L40.N3586"", ""L28.N24"", ""L28.N2259"", ""L34.N1195"", ""L31.N851"", ""L39.N1492"", ""L28.N3426"", ""L32.N2160"", ""L46.N2334"", ""L35.N1595"", ""L47.N221"", ""L28.N1433""]",sadness,0.429,0.4457,short_term,809.1,True
4843,2025-11-07T10:30:16.359331,task_completion,Trial_4843_task_completion,neutral,"[""L30.N80"", ""L47.N461"", ""L44.N378"", ""L40.N1452"", ""L35.N2826"", ""L37.N1931"", ""L30.N1266"", ""L35.N1124"", ""L24.N2220"", ""L39.N1972"", ""L40.N2256"", ""L41.N2084"", ""L27.N1698"", ""L40.N1332""]",neutral,0.1556,0.3319,short_term,351.55,True
4844,2025-11-07T10:40:16.359562,error_event,Trial_4844_error_event,neutral,"[""L39.N1086"", ""L26.N2021"", ""L37.N1971"", ""L45.N1797"", ""L36.N1236"", ""L32.N3260"", ""L26.N2452"", ""L28.N3779"", ""L28.N130"", ""L38.N4085"", ""L39.N2771"", ""L33.N1324""]",neutral,0.4552,0.5972,short_term,178.17,True
4845,2025-11-07T10:50:16.359762,error_event,Trial_4845_error_event,neutral,"[""L31.N1487"", ""L32.N3116"", ""L35.N1992"", ""L40.N385"", ""L45.N2192"", ""L30.N2323"", ""L27.N1141"", ""L40.N955""]",neutral,0.2751,0.4323,long_term,169.52,True
4846,2025-11-07T11:00:16.359905,user_interaction,Trial_4846_user_interaction,joy,"[""L30.N1992"", ""L36.N3182"", ""L24.N2316"", ""L30.N1251"", ""L31.N3543"", ""L37.N1608"", ""L44.N1988"", ""L37.N2694"", ""L26.N2539"", ""L47.N984"", ""L40.N138"", ""L31.N3929"", ""L25.N2929"", ""L39.N1917"", ""L42.N3786""]",joy,0.284,0.4065,short_term,767.09,True
4847,2025-11-07T11:10:16.360121,memory_recall,Trial_4847_memory_recall,fear,"[""L44.N2632"", ""L29.N1166"", ""L44.N140"", ""L29.N1146"", ""L26.N2991"", ""L28.N1246""]",fear,0.0996,0.1089,long_term,493.94,True
4848,2025-11-07T11:20:16.360241,learning_discovery,Trial_4848_learning_discovery,neutral,"[""L27.N1757"", ""L46.N790"", ""L27.N274"", ""L33.N850"", ""L25.N1768"", ""L42.N2204"", ""L43.N1520"", ""L28.N2611"", ""L25.N346"", ""L32.N1924"", ""L34.N3624"", ""L46.N2301"", ""L43.N1003"", ""L36.N2335"", ""L29.N3672""]",neutral,0.1697,0.2079,short_term,319.88,True
4849,2025-11-07T11:30:16.360485,learning_discovery,Trial_4849_learning_discovery,neutral,"[""L42.N3777"", ""L27.N1554"", ""L38.N3345"", ""L35.N3830"", ""L44.N1740"", ""L47.N319"", ""L41.N2039"", ""L31.N870"", ""L34.N2064"", ""L41.N2793"", ""L31.N1934"", ""L43.N1582"", ""L40.N4017"", ""L35.N1653""]",neutral,0.0171,0.1251,short_term,174.2,True
4850,2025-11-07T11:40:16.360705,user_interaction,Trial_4850_user_interaction,fear,"[""L25.N3967"", ""L44.N764"", ""L45.N1954"", ""L33.N1928"", ""L37.N349"", ""L25.N3792"", ""L38.N1482""]",anger,0.154,0.2727,short_term,269.01,False
4851,2025-11-07T11:50:16.360846,conversation,Trial_4851_conversation,anger,"[""L39.N875"", ""L47.N1887"", ""L46.N1113"", ""L32.N708"", ""L36.N193"", ""L43.N3354"", ""L39.N407"", ""L27.N3838"", ""L45.N3135"", ""L43.N3336"", ""L30.N2622"", ""L41.N2042"", ""L33.N1380"", ""L26.N3256"", ""L44.N520"", ""L34.N3754""]",anger,0.1449,0.1633,short_term,429.14,True
4852,2025-11-07T12:00:16.361070,task_completion,Trial_4852_task_completion,joy,"[""L28.N1805"", ""L38.N2616"", ""L39.N521"", ""L32.N3607"", ""L44.N208"", ""L30.N2139""]",disgust,0.3105,0.3099,short_term,218.69,False
4853,2025-11-07T12:10:16.361201,autonomous_thought,Trial_4853_autonomous_thought,neutral,"[""L32.N1013"", ""L37.N1781"", ""L25.N3513"", ""L36.N49"", ""L27.N1160"", ""L33.N3811"", ""L31.N3664"", ""L45.N2666""]",neutral,0.3009,0.4184,short_term,370.41,True
4854,2025-11-07T12:20:16.361341,learning_discovery,Trial_4854_learning_discovery,surprise,"[""L41.N3767"", ""L25.N3278"", ""L39.N163"", ""L40.N301"", ""L26.N4010"", ""L27.N2126"", ""L26.N3711"", ""L43.N2779"", ""L24.N3489"", ""L29.N1150"", ""L26.N3761"", ""L32.N3606"", ""L42.N2752"", ""L37.N3937"", ""L47.N885"", ""L35.N3320"", ""L29.N547""]",surprise,0.2306,0.204,short_term,286.1,True
4855,2025-11-07T12:30:16.361603,creative_output,Trial_4855_creative_output,neutral,"[""L40.N140"", ""L45.N3318"", ""L37.N134"", ""L39.N444"", ""L47.N2295"", ""L25.N2316"", ""L26.N1643""]",neutral,0.3576,0.5036,long_term,165.19,True
4856,2025-11-07T12:40:16.361743,error_event,Trial_4856_error_event,surprise,"[""L30.N3863"", ""L44.N56"", ""L33.N3294"", ""L25.N3070"", ""L29.N3176"", ""L40.N3991"", ""L33.N1746"", ""L29.N2190"", ""L35.N3943"", ""L25.N2215"", ""L38.N1557"", ""L42.N1713"", ""L46.N611""]",surprise,0.3193,0.3159,short_term,271.39,True
4857,2025-11-07T12:50:16.361945,user_interaction,Trial_4857_user_interaction,fear,"[""L43.N1097"", ""L29.N770"", ""L33.N2918"", ""L42.N2574"", ""L31.N629"", ""L33.N1598"", ""L28.N1428""]",fear,0.1792,0.2397,short_term,314.56,True
4858,2025-11-07T13:00:16.362077,autonomous_thought,Trial_4858_autonomous_thought,neutral,"[""L32.N983"", ""L40.N3441"", ""L44.N1460"", ""L37.N334"", ""L37.N991"", ""L42.N1233"", ""L25.N1298"", ""L47.N1714""]",neutral,0.4283,0.3805,short_term,377.35,True
4859,2025-11-07T13:10:16.362217,creative_output,Trial_4859_creative_output,joy,"[""L26.N909"", ""L35.N736"", ""L46.N2051"", ""L40.N2723"", ""L45.N1674""]",joy,0.393,0.3188,short_term,140.9,True
4860,2025-11-07T13:20:16.362348,autonomous_thought,Trial_4860_autonomous_thought,sadness,"[""L33.N660"", ""L25.N786"", ""L39.N3749"", ""L41.N1534"", ""L38.N354"", ""L26.N2500"", ""L36.N3589"", ""L30.N525"", ""L32.N2781"", ""L42.N3813"", ""L46.N575"", ""L27.N2466"", ""L33.N1944"", ""L26.N801""]",sadness,0.196,0.1685,short_term,1164.33,True
4861,2025-11-07T13:30:16.362585,task_completion,Trial_4861_task_completion,neutral,"[""L24.N2853"", ""L34.N872"", ""L32.N899"", ""L26.N2720"", ""L40.N3905"", ""L43.N2876"", ""L35.N905"", ""L46.N615"", ""L38.N3862"", ""L28.N2833"", ""L26.N2069"", ""L43.N2816"", ""L24.N864"", ""L39.N2946"", ""L34.N3210"", ""L37.N1741"", ""L26.N3247""]",neutral,0.7224,0.6679,long_term,409.06,True
